Ticker,Date,MarketOpen,High,Low,MarketClose,Adj Close,Volume,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7
TataMotors,07-12-2016,440,449.2000122,439.25,445.3500061,442.6004639,5559803,438.3766785,436.5877991,430.2273254,445.4328918,456.4642944,457.0109253,451.8927612,443.8143398,10.03877846
TataMotors,08-12-2016,451.2000122,464.3999939,451.2000122,461.5499878,458.7004089,8176055,442.6004639,438.3766785,436.5877991,430.2273254,445.4328918,456.4642944,457.0109253,444.0556946,10.42193087
TataMotors,09-12-2016,464.9500122,468.5499878,460.6000061,464.1000061,461.2347107,5690877,458.7004089,442.6004639,438.3766785,436.5877991,430.2273254,445.4328918,456.4642944,444.7371826,11.47166161
TataMotors,12-12-2016,461.9500122,461.9500122,451.0499878,454.3999939,451.594574,3837786,461.2347107,458.7004089,442.6004639,438.3766785,436.5877991,430.2273254,445.4328918,445.6174229,11.7665498
TataMotors,13-12-2016,476.7999878,486.25,462.25,470.6499939,467.7442627,63880404,451.594574,461.2347107,458.7004089,442.6004639,438.3766785,436.5877991,430.2273254,450.9769854,12.12695162
TataMotors,14-12-2016,470.2000122,476.7999878,462.6499939,472.3500061,469.4337769,7660437,467.7442627,451.594574,461.2347107,458.7004089,442.6004639,438.3766785,436.5877991,455.6692679,11.98512685
TataMotors,15-12-2016,464,473.6000061,462.5,463.2000122,460.340271,6539067,469.4337769,467.7442627,451.594574,461.2347107,458.7004089,442.6004639,438.3766785,458.806924,9.271192068
TataMotors,16-12-2016,465,474.8999939,464.2000122,473.1499939,470.2288208,9015744,460.340271,469.4337769,467.7442627,451.594574,461.2347107,458.7004089,442.6004639,462.7538321,6.76379829
TataMotors,19-12-2016,470.8999939,478.5499878,465.5,471.7999878,468.887146,5445624,470.2288208,460.340271,469.4337769,467.7442627,451.594574,461.2347107,458.7004089,464.2090803,6.841745304
TataMotors,20-12-2016,473,475,469.1000061,473.1499939,470.2288208,3690160,468.887146,470.2288208,460.340271,469.4337769,467.7442627,451.594574,461.2347107,465.4939532,7.031962577
TataMotors,21-12-2016,473.5,474.5,467.1000061,468.5,465.6075439,3492856,470.2288208,468.887146,470.2288208,460.340271,469.4337769,467.7442627,451.594574,467.495806,3.546341855
TataMotors,22-12-2016,468.1499939,472.9500122,464.7999878,469.6000061,466.7007446,5436494,465.6075439,470.2288208,468.887146,470.2288208,460.340271,469.4337769,467.7442627,467.346732,3.556076344
TataMotors,23-12-2016,464.9500122,468.2999878,460,465.6499939,462.775116,3957854,466.7007446,465.6075439,470.2288208,468.887146,470.2288208,460.340271,469.4337769,466.3954947,3.787787929
TataMotors,26-12-2016,465.5,465.5,455.6000061,457.8500061,455.0232849,3282425,462.775116,466.7007446,465.6075439,470.2288208,468.887146,470.2288208,460.340271,465.6359253,5.396091578
TataMotors,27-12-2016,460,468.75,457.3999939,466.9500122,464.0671387,3164664,455.0232849,462.775116,466.7007446,465.6075439,470.2288208,468.887146,470.2288208,464.755685,5.010812763
TataMotors,28-12-2016,467,468.6499939,462,463.3500061,460.4893188,3772181,464.0671387,455.0232849,462.775116,466.7007446,465.6075439,470.2288208,468.887146,463.5559954,4.859828383
TataMotors,29-12-2016,462.75,472.7000122,459.3500061,470.8999939,467.9927063,4763171,460.4893188,464.0671387,455.0232849,462.775116,466.7007446,465.6075439,470.2288208,463.2365505,4.399831072
TataMotors,30-12-2016,471,475,467.5,472,469.085907,3605555,467.9927063,460.4893188,464.0671387,455.0232849,462.775116,466.7007446,465.6075439,463.7334595,4.882212825
TataMotors,02-01-2017,472,488.7000122,469.0499878,487.0499878,484.0429993,4024156,469.085907,467.9927063,460.4893188,464.0671387,455.0232849,462.775116,466.7007446,466.2109244,9.162639812
TataMotors,03-01-2017,491,492.7000122,479.8999939,481.1000061,478.1297607,5814518,484.0429993,469.085907,467.9927063,460.4893188,464.0671387,455.0232849,462.775116,468.4044451,10.00247435
TataMotors,04-01-2017,484.6499939,493.7000122,484.1000061,486.6499939,483.6454773,4769872,478.1297607,484.0429993,469.085907,467.9927063,460.4893188,464.0671387,455.0232849,472.4933297,9.456018633
TataMotors,05-01-2017,496,503.3999939,495.5499878,502.1499939,499.0497742,7961242,483.6454773,478.1297607,484.0429993,469.085907,467.9927063,460.4893188,464.0671387,477.4908491,12.88355139
TataMotors,06-01-2017,502.9500122,507.9500122,496.25,497.75,494.6769409,4907475,499.0497742,483.6454773,478.1297607,484.0429993,469.085907,467.9927063,460.4893188,482.3747951,11.7986906
TataMotors,09-01-2017,499.3999939,504.6000061,492.1499939,500.1499939,497.0621033,3932710,494.6769409,499.0497742,483.6454773,478.1297607,484.0429993,469.085907,467.9927063,486.5275661,10.98035059
TataMotors,10-01-2017,506.5499878,518,505.9500122,516.25,513.0627441,7973024,497.0621033,494.6769409,499.0497742,483.6454773,478.1297607,484.0429993,469.085907,492.8099714,11.88158576
TataMotors,11-01-2017,520.25,523.9500122,517.1500244,519.25,516.0441895,4886398,513.0627441,497.0621033,494.6769409,499.0497742,483.6454773,478.1297607,484.0429993,497.38157,13.92662302
TataMotors,12-01-2017,521.7000122,524,513.2000122,518.25,515.050354,4219627,516.0441895,513.0627441,497.0621033,494.6769409,499.0497742,483.6454773,478.1297607,502.6559405,12.31885989
TataMotors,13-01-2017,523.25,523.25,507.5,514.8499756,511.6713257,6367248,515.050354,516.0441895,513.0627441,497.0621033,494.6769409,499.0497742,483.6454773,506.6596331,9.293352754
TataMotors,16-01-2017,518.6500244,529.4500122,517,526.4000244,523.1500854,6084582,511.6713257,515.050354,516.0441895,513.0627441,497.0621033,494.6769409,499.0497742,510.1025347,10.40231143
TataMotors,17-01-2017,528.0999756,530.7999878,521,523.7000122,520.4667358,4297426,523.1500854,511.6713257,515.050354,516.0441895,513.0627441,497.0621033,494.6769409,513.7867911,8.403372361
TataMotors,18-01-2017,523.0499878,529.5999756,521.2000122,522.4500122,519.2244873,5874608,520.4667358,523.1500854,511.6713257,515.050354,516.0441895,513.0627441,497.0621033,516.952846,4.151024666
TataMotors,19-01-2017,523,535.5999756,522.7000122,531.4500122,528.1688843,5810128,519.2244873,520.4667358,523.1500854,511.6713257,515.050354,516.0441895,513.0627441,519.110866,5.499292447
TataMotors,20-01-2017,527.4000244,529.2999878,521.25,523.2000122,519.9697876,5013928,528.1688843,519.2244873,520.4667358,523.1500854,511.6713257,515.050354,516.0441895,519.6716657,5.332058255
TataMotors,23-01-2017,523.2000122,534.9500122,523,532.7000122,529.4111938,4209879,519.9697876,528.1688843,519.2244873,520.4667358,523.1500854,511.6713257,515.050354,521.7232143,5.980872246
TataMotors,24-01-2017,533,543,532.3499756,541.5499878,538.2064819,5183630,529.4111938,519.9697876,528.1688843,519.2244873,520.4667358,523.1500854,511.6713257,525.5139509,6.888333817
TataMotors,25-01-2017,543.25,551.9000244,541.5499878,548.9000244,545.5111694,4504941,538.2064819,529.4111938,519.9697876,528.1688843,519.2244873,520.4667358,523.1500854,528.7083915,10.06284082
TataMotors,27-01-2017,549,552,539.75,541.9500122,538.6040649,4493803,545.5111694,538.2064819,529.4111938,519.9697876,528.1688843,519.2244873,520.4667358,531.2994385,9.921100293
TataMotors,30-01-2017,542,543.5,530.7999878,532.2999878,529.0136108,4163428,538.6040649,545.5111694,538.2064819,529.4111938,519.9697876,528.1688843,519.2244873,532.6978847,8.527410563
TataMotors,31-01-2017,530.2000122,531.5,518,523.5499878,520.317688,6035022,529.0136108,538.6040649,545.5111694,538.2064819,529.4111938,519.9697876,528.1688843,531.5762852,9.663090548
TataMotors,01-02-2017,527.5,544.5,522.9000244,542.25,538.9022217,4786720,520.317688,529.0136108,538.6040649,545.5111694,538.2064819,529.4111938,519.9697876,534.2809187,8.445957386
TataMotors,02-02-2017,537.5999756,537.5999756,526.7999878,531.5,528.2185669,6579801,538.9022217,520.317688,529.0136108,538.6040649,545.5111694,538.2064819,529.4111938,534.1105434,8.571657483
TataMotors,03-02-2017,531.9000244,531.9000244,519.5,522.5999756,519.3735352,5298261,528.2185669,538.9022217,520.317688,529.0136108,538.6040649,545.5111694,538.2064819,531.4201224,9.921139184
TataMotors,06-02-2017,527.9000244,531.4500122,523.2000122,525.8499756,522.6033936,3642527,519.3735352,528.2185669,538.9022217,520.317688,529.0136108,538.6040649,545.5111694,528.147583,8.111560872
TataMotors,07-02-2017,524.7999878,524.7999878,502,506.7999878,503.671051,7987282,522.6033936,519.3735352,528.2185669,538.9022217,520.317688,529.0136108,538.6040649,523.1571524,10.87976977
TataMotors,08-02-2017,512.3499756,514.9500122,506.2999878,513.0499878,509.8824768,5975054,503.671051,522.6033936,519.3735352,528.2185669,538.9022217,520.317688,529.0136108,520.4241333,11.54591916
TataMotors,09-02-2017,515.4000244,518,505.75,512.8499756,509.6836853,4099871,509.8824768,503.671051,522.6033936,519.3735352,528.2185669,538.9022217,520.317688,518.9049901,12.24092054
TataMotors,10-02-2017,513,514.7999878,506.5,509.5499878,506.4040833,4732032,509.6836853,509.8824768,503.671051,522.6033936,519.3735352,528.2185669,538.9022217,514.2623989,9.170138504
TataMotors,13-02-2017,512.7000122,512.7000122,503.2999878,505.2999878,502.1803284,4700518,506.4040833,509.6836853,509.8824768,503.671051,522.6033936,519.3735352,528.2185669,510.5426505,7.734066923
TataMotors,14-02-2017,503,506.7000122,466.5499878,482.0499878,479.0738525,14901414,502.1803284,506.4040833,509.6836853,509.8824768,503.671051,522.6033936,519.3735352,504.785553,13.16046013
TataMotors,15-02-2017,449.0499878,453,434.3500061,436.4500122,433.7554321,38638630,479.0738525,502.1803284,506.4040833,509.6836853,509.8824768,503.671051,522.6033936,492.0929871,27.80671467
TataMotors,16-02-2017,442.5499878,447.6000061,435.3999939,446,443.2464294,11622714,433.7554321,479.0738525,502.1803284,506.4040833,509.6836853,509.8824768,503.671051,483.4608983,32.58226565
TataMotors,17-02-2017,447.8999939,456.6000061,442.3999939,452.9500122,450.1535645,10063504,443.2464294,433.7554321,479.0738525,502.1803284,506.4040833,509.6836853,509.8824768,474.9281965,32.32969194
TataMotors,20-02-2017,451.5,458.4500122,449,455.4500122,452.638092,5866707,450.1535645,443.2464294,433.7554321,479.0738525,502.1803284,506.4040833,509.6836853,466.778826,29.14124502
TataMotors,21-02-2017,456.8999939,462.7999878,454.5,458.6499939,455.8183594,6875914,452.638092,450.1535645,443.2464294,433.7554321,479.0738525,502.1803284,506.4040833,459.552294,23.37977914
TataMotors,22-02-2017,460.25,466.7000122,455.7999878,460.0499878,457.2096863,7315280,455.8183594,452.638092,450.1535645,443.2464294,433.7554321,479.0738525,502.1803284,453.1279166,14.01852679
TataMotors,23-02-2017,464,464.7000122,457.25,462.3500061,459.4955139,9492419,457.2096863,455.8183594,452.638092,450.1535645,443.2464294,433.7554321,479.0738525,450.3310111,9.05272059
TataMotors,27-02-2017,464,464,455.1000061,457.7999878,454.9735718,5510484,459.4955139,457.2096863,455.8183594,452.638092,450.1535645,443.2464294,433.7554321,453.3621739,5.388234351
TataMotors,28-02-2017,460,460,454.1000061,456.75,453.9300842,5722402,454.9735718,459.4955139,457.2096863,455.8183594,452.638092,450.1535645,443.2464294,454.8884103,3.051963029
TataMotors,01-03-2017,455.8999939,455.8999939,448,449.4500122,446.6751404,8367579,453.9300842,454.9735718,459.4955139,457.2096863,455.8183594,452.638092,450.1535645,454.3914926,4.066067243
TataMotors,02-03-2017,457.8500061,467.8999939,453.2000122,461.7000122,458.8495178,13667695,446.6751404,453.9300842,454.9735718,459.4955139,457.2096863,455.8183594,452.638092,455.2788391,4.291179043
TataMotors,03-03-2017,463.2999878,466.8500061,458.6000061,459.9500122,457.110321,7085620,458.8495178,446.6751404,453.9300842,454.9735718,459.4955139,457.2096863,455.8183594,455.4634051,4.345689384
TataMotors,06-03-2017,462.5,472.7000122,462.1000061,470.7999878,467.8933411,4036291,457.110321,458.8495178,446.6751404,453.9300842,454.9735718,459.4955139,457.2096863,456.9896415,6.435035941
TataMotors,07-03-2017,469.5,475.8999939,466.0499878,467.5499878,464.6633606,7114541,467.8933411,457.110321,458.8495178,446.6751404,453.9300842,454.9735718,459.4955139,457.7279053,7.038577742
TataMotors,08-03-2017,469.3999939,469.6000061,461.1499939,462.7999878,459.9427185,5351597,464.6633606,467.8933411,457.110321,458.8495178,446.6751404,453.9300842,454.9735718,458.4377834,6.964684917
TataMotors,09-03-2017,462.4500122,469.7000122,462,467.6000061,464.7130737,3837624,459.9427185,464.6633606,467.8933411,457.110321,458.8495178,446.6751404,453.9300842,459.9782104,6.993932185
TataMotors,10-03-2017,471,471.8500061,465.1000061,469.1000061,466.2038574,5766815,464.7130737,459.9427185,464.6633606,467.8933411,457.110321,458.8495178,446.6751404,462.7680272,4.098698779
TataMotors,14-03-2017,481,483,468.4500122,469.75,466.8497925,6348198,466.2038574,464.7130737,459.9427185,464.6633606,467.8933411,457.110321,458.8495178,463.9109235,3.93612749
TataMotors,15-03-2017,475,476.5499878,470.6499939,473.4500122,470.5269775,4801312,466.8497925,466.2038574,464.7130737,459.9427185,464.6633606,467.8933411,457.110321,465.8275888,3.285506935
TataMotors,16-03-2017,478.7000122,482,476.1499939,480.9500122,477.9806824,6272947,470.5269775,466.8497925,466.2038574,464.7130737,459.9427185,464.6633606,467.8933411,467.2686375,5.681275326
TataMotors,17-03-2017,481.3500061,484.2000122,471.7000122,476.5,473.558136,6338248,477.9806824,470.5269775,466.8497925,466.2038574,464.7130737,459.9427185,464.6633606,468.5393197,5.987893708
TataMotors,20-03-2017,476.5499878,478.2000122,470.75,476,473.0612183,2871104,473.558136,477.9806824,470.5269775,466.8497925,466.2038574,464.7130737,459.9427185,470.4133911,4.779997127
TataMotors,21-03-2017,478,478.0499878,470.6499939,473.75,470.8251038,4685410,473.0612183,473.558136,477.9806824,470.5269775,466.8497925,466.2038574,464.7130737,471.2865383,4.070819382
TataMotors,22-03-2017,469.9500122,469.9500122,458.5,459.8999939,457.0606079,4695648,470.8251038,473.0612183,473.558136,477.9806824,470.5269775,466.8497925,466.2038574,469.9803598,6.633628425
TataMotors,23-03-2017,461.2999878,477,461.2999878,472.8999939,469.9803772,8665384,457.0606079,470.8251038,473.0612183,473.558136,477.9806824,470.5269775,466.8497925,470.4275861,6.491399758
TataMotors,24-03-2017,470.75,474.7999878,467.5499878,470.3999939,467.4957886,4296510,469.9803772,457.0606079,470.8251038,473.0612183,473.558136,477.9806824,470.5269775,469.9945592,6.584104554
TataMotors,27-03-2017,469,469.1499939,462.1000061,464.75,461.8807068,4417413,467.4957886,469.9803772,457.0606079,470.8251038,473.0612183,473.558136,477.9806824,467.6945626,6.125481546
TataMotors,28-03-2017,467.5,473,467.5,472.3999939,469.4834595,2982614,461.8807068,467.4957886,469.9803772,457.0606079,470.8251038,473.0612183,473.558136,467.112466,5.650603935
TataMotors,29-03-2017,474.8999939,475,463.6000061,469.0499878,466.1541443,6680569,469.4834595,461.8807068,467.4957886,469.9803772,457.0606079,470.8251038,473.0612183,466.1257411,5.004852552
TataMotors,30-03-2017,463.5,469.7999878,462.8500061,468.3999939,465.5081482,9482785,466.1541443,469.4834595,461.8807068,467.4957886,469.9803772,457.0606079,470.8251038,465.3661761,4.556133826
TataMotors,31-03-2017,466.5,472.5,464.5,465.8500061,462.9739075,6400088,465.5081482,466.1541443,469.4834595,461.8807068,467.4957886,469.9803772,457.0606079,466.2109331,3.063095322
TataMotors,03-04-2017,468.25,472.2999878,467.6000061,470.3999939,467.4957886,2951896,462.9739075,465.5081482,466.1541443,469.4834595,461.8807068,467.4957886,469.9803772,465.8559919,2.67256368
TataMotors,05-04-2017,470.3999939,475,467.25,473.5,470.5766602,5287168,467.4957886,462.9739075,465.5081482,466.1541443,469.4834595,461.8807068,467.4957886,466.2961164,3.191013116
TataMotors,06-04-2017,474.2999878,478.5,470.6000061,473.2000122,470.2785339,6703078,470.5766602,467.4957886,462.9739075,465.5081482,466.1541443,469.4834595,461.8807068,467.495806,2.810231587
TataMotors,07-04-2017,468.4500122,480.5499878,466.6499939,468.2999878,465.4087524,8089461,470.2785339,470.5766602,467.4957886,462.9739075,465.5081482,466.1541443,469.4834595,466.913705,2.751288932
TataMotors,10-04-2017,471.6499939,478.2999878,467.5499878,474.8999939,471.9680176,5437523,465.4087524,470.2785339,470.5766602,467.4957886,462.9739075,465.5081482,466.1541443,467.7442583,3.305499357
TataMotors,11-04-2017,477.8999939,478.3500061,471.1000061,472.25,469.3343811,4887918,471.9680176,465.4087524,470.2785339,470.5766602,467.4957886,462.9739075,465.5081482,468.290863,3.188385718
TataMotors,12-04-2017,468.7000122,471.5499878,461.6000061,464.5499878,461.6819153,5991598,469.3343811,471.9680176,465.4087524,470.2785339,470.5766602,467.4957886,462.9739075,468.1062927,3.562876447
TataMotors,13-04-2017,461.8500061,463.3500061,451.2000122,453.3500061,450.5510559,5930185,461.6819153,469.3343811,471.9680176,465.4087524,470.2785339,470.5766602,467.4957886,465.6856166,7.56042819
TataMotors,17-04-2017,452,455.7000122,447.2999878,449.2000122,446.4266968,4913930,450.5510559,461.6819153,469.3343811,471.9680176,465.4087524,470.2785339,470.5766602,462.2356219,10.0550724
TataMotors,18-04-2017,452,455.75,442.5,443.7000122,440.9606628,4235130,446.4266968,450.5510559,461.6819153,469.3343811,471.9680176,465.4087524,470.2785339,458.0473546,12.05384622
TataMotors,19-04-2017,443,449.5,438.2999878,443.0499878,440.3146667,6319332,440.9606628,446.4266968,450.5510559,461.6819153,469.3343811,471.9680176,465.4087524,454.4624852,13.17870929
TataMotors,20-04-2017,447.8500061,447.8500061,442.1000061,443.9500122,441.2091064,3288900,440.3146667,440.9606628,446.4266968,450.5510559,461.6819153,469.3343811,471.9680176,450.068355,11.37336065
TataMotors,21-04-2017,446.75,448.4500122,437.6000061,440.6000061,437.8797913,5325590,441.2091064,440.3146667,440.9606628,446.4266968,450.5510559,461.6819153,469.3343811,445.5748422,8.288141297
TataMotors,24-04-2017,439.7999878,449,438.75,443.8500061,441.1097107,6214069,437.8797913,441.2091064,440.3146667,440.9606628,446.4266968,450.5510559,461.6819153,442.6359558,4.324348517
TataMotors,25-04-2017,445.8500061,447.75,443.2999878,445.6499939,442.8985901,5894090,441.1097107,437.8797913,441.2091064,440.3146667,440.9606628,446.4266968,450.5510559,441.5427464,2.622160693
TataMotors,26-04-2017,446,454.3999939,445.5,450.7999878,448.0168152,8438042,442.8985901,441.1097107,437.8797913,441.2091064,440.3146667,440.9606628,446.4266968,441.7699062,3.134585156
TataMotors,27-04-2017,455,460.8999939,452.7000122,455.3500061,452.5387268,10589249,448.0168152,442.8985901,441.1097107,437.8797913,441.2091064,440.3146667,440.9606628,443.4239153,5.084554125
TataMotors,28-04-2017,457.1000061,462,454.3999939,458.8999939,456.066803,5126904,452.5387268,448.0168152,442.8985901,441.1097107,437.8797913,441.2091064,440.3146667,445.6742205,6.70626836
TataMotors,02-05-2017,456.6000061,457.2000122,448.5499878,451.25,448.4640198,6071958,456.066803,452.5387268,448.0168152,442.8985901,441.1097107,437.8797913,441.2091064,446.7106367,6.457177387
TataMotors,03-05-2017,451.3500061,456,444.6499939,446.6000061,443.8427429,5158586,448.4640198,456.066803,452.5387268,448.0168152,442.8985901,441.1097107,437.8797913,447.5624869,5.405742021
TataMotors,04-05-2017,446.6499939,448.1000061,435.1499939,436.5,433.8051147,6204022,443.8427429,448.4640198,456.066803,452.5387268,448.0168152,442.8985901,441.1097107,446.5189732,7.24956094
TataMotors,05-05-2017,436.5,436.5,418,419.6000061,417.0094299,9487539,433.8051147,443.8427429,448.4640198,456.066803,452.5387268,448.0168152,442.8985901,442.8205218,13.39958315
TataMotors,08-05-2017,424.75,428.7000122,417.25,422.6499939,420.0406189,7427873,417.0094299,433.8051147,443.8427429,448.4640198,456.066803,452.5387268,448.0168152,438.8239223,15.58528061
TataMotors,09-05-2017,424.75,428.7999878,422.7000122,426.7999878,424.164978,2833132,420.0406189,417.0094299,433.8051147,443.8427429,448.4640198,456.066803,452.5387268,434.7705296,15.1062055
TataMotors,10-05-2017,427.7999878,433,424,432.2999878,429.631012,5378402,424.164978,420.0406189,417.0094299,433.8051147,443.8427429,448.4640198,456.066803,430.993988,11.84787032
TataMotors,11-05-2017,434,434.5,425.3999939,427.4500122,424.8109741,4049649,429.631012,424.164978,420.0406189,417.0094299,433.8051147,443.8427429,448.4640198,427.6149815,9.086033636
TataMotors,12-05-2017,429.6499939,433.7999878,427.4500122,430.8500061,428.1900024,3850940,424.8109741,429.631012,424.164978,420.0406189,417.0094299,433.8051147,443.8427429,425.3788757,5.734766324
TataMotors,15-05-2017,434,434,430.1000061,431.8999939,429.23349,1885702,428.1900024,424.8109741,429.631012,424.164978,420.0406189,417.0094299,433.8051147,424.7257865,4.799238428
TataMotors,16-05-2017,432.25,439.5,432.25,437.25,434.5504456,3452072,429.23349,428.1900024,424.8109741,429.631012,424.164978,420.0406189,417.0094299,427.2316459,4.676583261
TataMotors,17-05-2017,436.5,452.5,435.1000061,449.1000061,446.3273315,6572678,434.5504456,429.23349,428.1900024,424.8109741,429.631012,424.164978,420.0406189,430.9868905,7.587752101
TataMotors,18-05-2017,442,448.7000122,436,437.9500122,435.2461548,6158546,446.3273315,434.5504456,429.23349,428.1900024,424.8109741,429.631012,424.164978,432.5699158,7.065231196
TataMotors,19-05-2017,439,444.9500122,434.6000061,443.3500061,440.612793,4387481,435.2461548,446.3273315,434.5504456,429.23349,428.1900024,424.8109741,429.631012,434.1387416,7.509185121
TataMotors,22-05-2017,446,452.75,442.6000061,449.6499939,446.8739014,6145914,440.612793,435.2461548,446.3273315,434.5504456,429.23349,428.1900024,424.8109741,437.2905884,7.571495322
TataMotors,23-05-2017,451.4500122,456.4500122,444.2999878,450.5,447.7186584,10330814,446.8739014,440.612793,435.2461548,446.3273315,434.5504456,429.23349,428.1900024,440.0803964,7.250379629
TataMotors,24-05-2017,470,473.3500061,458.1000061,469.5499878,466.6510315,27370795,447.7186584,446.8739014,440.612793,435.2461548,446.3273315,434.5504456,429.23349,445.4257595,10.83005814
TataMotors,25-05-2017,470,479,464.7000122,476,473.0612183,15108872,466.6510315,447.7186584,446.8739014,440.612793,435.2461548,446.3273315,434.5504456,450.9272984,13.76782827
TataMotors,26-05-2017,474.1000061,488.25,473.5,481.1000061,478.1297607,7692869,473.0612183,466.6510315,447.7186584,446.8739014,440.612793,435.2461548,446.3273315,455.4705026,16.89007551
TataMotors,29-05-2017,482.5,485,471.7999878,481.5,478.5272522,4253044,478.1297607,473.0612183,466.6510315,447.7186584,446.8739014,440.612793,435.2461548,461.6535165,16.1587424
TataMotors,30-05-2017,482.7000122,487,480,481.2999878,478.3285217,3101380,478.5272522,478.1297607,473.0612183,466.6510315,447.7186584,446.8739014,440.612793,467.0414777,14.13484231
TataMotors,31-05-2017,482.2999878,483,474.7999878,476.1499939,473.2102966,5393856,478.3285217,478.5272522,478.1297607,473.0612183,466.6510315,447.7186584,446.8739014,470.8038199,11.03780822
TataMotors,01-06-2017,476.9500122,479.7000122,473.5499878,476.6499939,473.7072144,3001232,473.2102966,478.3285217,478.5272522,478.1297607,473.0612183,466.6510315,447.7186584,474.5164708,4.282091512
TataMotors,02-06-2017,480,485.9500122,477.7000122,478.75,475.7942505,4319080,473.7072144,473.2102966,478.3285217,478.5272522,478.1297607,473.0612183,466.6510315,475.8226449,2.511400539
TataMotors,05-06-2017,478.2999878,481.8999939,475.2000122,478.1499939,475.197937,2464819,475.7942505,473.7072144,473.2102966,478.3285217,478.5272522,478.1297607,473.0612183,476.1278905,2.234403535
TataMotors,06-06-2017,482.8999939,484.3500061,457.6000061,461,458.1538391,8016939,475.197937,475.7942505,473.7072144,473.2102966,478.3285217,478.5272522,478.1297607,473.2741874,6.976257862
TataMotors,07-06-2017,462.5499878,463.6499939,453.5,458,455.1723633,5250544,458.1538391,475.197937,475.7942505,473.7072144,473.2102966,478.3285217,478.5272522,469.9377747,9.257148943
TataMotors,08-06-2017,459.5,463.4500122,457.3500061,460.7999878,457.9550781,4066322,455.1723633,458.1538391,475.197937,475.7942505,473.7072144,473.2102966,478.3285217,467.0272827,9.381297669
TataMotors,09-06-2017,459.9500122,468,455,467.1000061,464.2161865,4598706,457.9550781,455.1723633,458.1538391,475.197937,475.7942505,473.7072144,473.2102966,465.7424098,9.001562719
TataMotors,12-06-2017,463.75,465.25,455.2000122,456.25,453.4331665,4341696,464.2161865,457.9550781,455.1723633,458.1538391,475.197937,475.7942505,473.7072144,462.8461173,9.269381274
TataMotors,13-06-2017,457.1499939,458.75,448,449.5499878,446.7745056,3577406,453.4331665,464.2161865,457.9550781,455.1723633,458.1538391,475.197937,475.7942505,458.7004395,8.998746307
TataMotors,14-06-2017,450.7999878,453.3999939,447.0499878,451.9500122,449.159729,3605931,446.7745056,453.4331665,464.2161865,457.9550781,455.1723633,458.1538391,475.197937,454.9806955,5.885956064
TataMotors,15-06-2017,452,457.8500061,446.9500122,448.2999878,445.5322266,3879154,449.159729,446.7745056,453.4331665,464.2161865,457.9550781,455.1723633,458.1538391,453.1776079,6.637189723
TataMotors,16-06-2017,454.7000122,458.3999939,452,455.75,452.9362488,7042094,445.5322266,449.159729,446.7745056,453.4331665,464.2161865,457.9550781,455.1723633,452.858163,6.578736131
TataMotors,19-06-2017,453.7999878,456.3999939,450.5,452.3500061,449.557251,3869675,452.9362488,445.5322266,449.159729,446.7745056,453.4331665,464.2161865,457.9550781,451.6584734,6.251950433
TataMotors,20-06-2017,457,470.75,456,467.3999939,464.5143127,12014975,449.557251,452.9362488,445.5322266,449.159729,446.7745056,453.4331665,464.2161865,451.7010629,6.351968915
TataMotors,21-06-2017,466,466,455.5,457.2999878,454.4766541,5436141,464.5143127,449.557251,452.9362488,445.5322266,449.159729,446.7745056,453.4331665,451.8501325,6.411360044
TataMotors,22-06-2017,458.8500061,463,451.6000061,452.7000122,449.9050903,5008885,454.4766541,464.5143127,449.557251,452.9362488,445.5322266,449.159729,446.7745056,452.2973589,6.099922761
TataMotors,23-06-2017,454,456.5,442.3999939,443.1499939,440.414032,6753648,449.9050903,454.4766541,464.5143127,449.557251,452.9362488,445.5322266,449.159729,451.0479736,7.568535069
TataMotors,27-06-2017,443.7999878,444.5,434.3999939,442.2999878,439.5692749,5915274,440.414032,449.9050903,454.4766541,464.5143127,449.557251,452.9362488,445.5322266,450.1961234,8.563039332
TataMotors,28-06-2017,443.8999939,446.7999878,440.1499939,442.5,439.7680664,4960238,439.5692749,440.414032,449.9050903,454.4766541,464.5143127,449.557251,452.9362488,448.3149545,9.277377195
TataMotors,29-06-2017,444.5,446.25,434,435.6000061,432.9106445,11085101,439.7680664,439.5692749,440.414032,449.9050903,454.4766541,464.5143127,449.557251,445.9368679,10.89786491
TataMotors,30-06-2017,433.8999939,435.6000061,428.0499878,432.5499878,429.8794861,4776892,432.9106445,439.7680664,439.5692749,440.414032,449.9050903,454.4766541,464.5143127,440.9890355,8.698002564
TataMotors,03-07-2017,431.5,434.7000122,426.25,430.25,427.593689,6230025,429.8794861,432.9106445,439.7680664,439.5692749,440.414032,449.9050903,454.4766541,437.1486119,7.61805937
TataMotors,04-07-2017,434.2000122,436.3999939,426,426.8999939,424.2643738,5020683,427.593689,429.8794861,432.9106445,439.7680664,439.5692749,440.414032,449.9050903,433.4856524,6.551894309
TataMotors,05-07-2017,428.8999939,433.9500122,427.3999939,431.75,429.0844116,5050749,424.2643738,427.593689,429.8794861,432.9106445,439.7680664,439.5692749,440.414032,431.8671352,5.924457853
TataMotors,06-07-2017,435.3999939,438.7999878,433.7999878,437.1000061,434.4013977,4038188,429.0844116,424.2643738,427.593689,429.8794861,432.9106445,439.7680664,439.5692749,431.128867,5.064244862
